Mass,Gamma,b,Velocity,class
9.55087E+16,0.481543372,0.551566393,19.67257748,2
4.27905E+13,0.99983147,0.629795638,16.23128138,4
8.09787E+15,0.27503511,0.641127607,6.697128384,2
1.62512E+13,0.653156303,0.148025785,22.37813336,4
1.65597E+14,0.691853351,0.470053724,9.744068916,3
1.13917E+16,0.614755954,0.96309016,9.530221261,2
3.26957E+16,0.769795925,0.764058216,16.74122845,2
4.95932E+13,0.700560386,0.859668694,4.562410095,1
1.15589E+14,0.585562309,0.452386686,10.10226675,4
3.3904E+16,0.680230689,0.103844205,22.01574878,2
1.6811E+16,0.615893622,0.459029892,10.31576489,2
1.77113E+13,0.169611852,0.777166848,5.238682823,1
5.74042E+15,0.266929409,0.667193363,11.05916547,2
3.27453E+16,0.616065951,0.913819747,21.48443015,1
2.04315E+13,0.261637673,0.239405822,11.41499264,4
8.65742E+15,0.434968445,0.562323245,7.2192288,2
1.37258E+16,0.898289657,0.423585803,9.723024911,2
1.94182E+14,0.277596483,0.353090643,2.520635368,2
7.76535E+16,0.741888658,0.720385638,24.44541562,1
9.13966E+16,0.049442476,0.64340462,14.73216466,2
2.01192E+13,0.029660744,0.429635961,12.93135192,4
2.58706E+14,0.298891425,0.646605773,6.371359581,1
6.67967E+13,0.191504966,0.472156844,4.475632398,2
1.28334E+17,0.204323199,0.420264164,18.09356462,2
1.28415E+17,0.616266584,0.646576053,21.07843226,2
1.52141E+15,0.097041342,0.492696074,11.98595142,2
7.21961E+13,0.397596363,0.444991415,6.988619552,3
2.22262E+16,0.079896143,0.366336855,16.24222705,2
4.27536E+16,0.358130098,0.496647909,9.949978191,2
5.0227E+13,0.212231274,0.826416708,18.13845174,3
2.89932E+16,0.816157635,0.764509619,32.70258766,1
2.25009E+16,0.853345172,0.277939414,20.82320446,2
8.08237E+15,0.357832504,0.861626323,36.36252912,1
1.64862E+14,0.850973486,0.833076709,5.349035944,1
1.39423E+14,0.184511642,0.866096424,5.600544662,1
8.96937E+16,0.094584317,0.016052577,14.75515696,2
1.07968E+16,0.110827531,0.447997299,10.39107305,2
1.53184E+16,0.29786205,0.837797434,13.59899216,1
8.6084E+16,0.313377377,0.541853448,13.8558359,2
9.55514E+16,0.143634077,0.061601878,16.82333974,2
7.01526E+15,0.571317971,0.641642825,7.36054405,2
2.6948E+15,0.044265387,0.838030199,7.035659506,2
1.80973E+13,0.192846077,0.23312728,13.60438666,4
2.71803E+16,0.263538425,0.523086838,12.64649261,2
1.83211E+13,0.641613239,0.471785584,11.79639569,4
9.14167E+16,0.720108136,0.420155101,24.50688039,2
7.79845E+16,0.205516494,0.69580471,21.47524679,2
8.07118E+15,0.489455933,0.619839766,8.184704957,2
8.6752E+15,0.928024261,0.967634902,9.822708032,2
1.09003E+16,0.442750497,0.781627036,8.178402705,2
2.5097E+16,0.93921486,0.914196756,12.81452621,2
2.09962E+13,0.308512304,0.688821739,38.14161532,4
2.71986E+16,0.864233909,0.769716276,21.77119231,1
7.12817E+14,0.239723853,0.729415113,29.01993688,3
3.90732E+15,0.147955356,0.890129567,9.232964055,2
8.60557E+16,0.565187279,0.503460494,12.88778519,2
4.42766E+14,0.552926603,0.775472174,16.87586119,1
2.60541E+16,0.304427989,0.527566974,12.47607166,2
1.09249E+14,0.1407206,0.344159153,15.26594209,4
1.16301E+14,0.672074333,0.558955427,32.05892227,4
4.95898E+15,0.255608123,0.969688174,7.398866746,2
4.33674E+13,0.181048383,0.638082063,8.541124027,3
1.76837E+16,0.460144371,0.726239452,17.3801411,1
9.56111E+16,0.034841102,0.510843575,23.57723989,2
2.77032E+13,0.497536226,0.535110148,7.86488135,4
7.79909E+16,0.792067174,0.900296864,26.01172281,1
3.26311E+15,0.497776965,0.910671146,8.452023681,1
1.6596E+14,0.061722875,0.869717253,14.66848019,1
4.1717E+14,0.810240192,0.676642192,17.61072573,1
5.09211E+13,0.793833532,0.105439366,6.203172627,4
2.04421E+13,0.492903749,0.693512344,11.36957966,4
8.6072E+16,0.817171339,0.408486073,19.51076955,2
3.40372E+13,0.33566956,0.924605519,4.635647455,1
3.38566E+14,0.644397951,0.82712976,10.78257432,1
4.79593E+16,0.930932641,0.232791062,12.54942171,2
4.7083E+14,0.968396296,0.661708656,12.0123117,1
4.86882E+14,0.099725588,0.574529255,8.976696927,1
8.70338E+15,0.749459573,0.409720273,12.57406208,2
2.78077E+14,0.429889882,0.657858458,4.209925895,1
1.03662E+15,0.177958595,0.90019344,17.4665309,1
1.70662E+16,0.000821046,0.300562768,11.53209601,2
1.55438E+17,0.106023765,0.240787138,27.46617889,2
1.69697E+13,0.117488282,0.856952247,7.468224215,1
1.2887E+17,0.825275156,0.527392942,20.60426245,2
1.77011E+16,0.497502016,0.702685966,19.73739735,1
1.05627E+15,0.033477143,0.407737788,15.34384001,3
9.56388E+16,0.65340726,0.332792449,13.91411708,2
1.43164E+16,0.135966707,0.921751143,46.35925174,1
9.14525E+16,0.961952103,0.290810557,16.33125517,2
4.53929E+14,0.113874824,0.764587152,10.60561082,1
1.55978E+16,0.152754274,0.574956275,6.435497489,2
1.317E+15,0.14292746,0.283423402,3.5530866,2
6.06678E+14,0.194674293,0.833463774,5.320208047,1
1.49221E+15,0.720838722,0.545141478,20.95437552,3
4.80358E+13,0.359190057,0.580455218,1.77900074,2
2.72222E+16,0.659892509,0.173195512,9.199472363,2
2.36323E+15,0.338496924,0.04286287,11.63511554,2
7.54354E+16,0.699587879,0.256861864,12.68939652,2
9.19064E+16,0.312769888,0.472711485,14.80394359,2
5.82663E+14,0.205417288,0.709217019,6.375561665,1
2.06778E+13,0.677625885,0.807549053,8.13908735,1
1.63701E+13,0.555973812,0.082037588,5.075176835,4
8.76494E+15,0.080482076,0.679444106,11.49733154,1
2.77787E+14,0.447630152,0.888184569,24.48766647,1
8.03149E+16,0.165429348,0.470959253,19.40330478,2
3.41324E+16,0.481692886,0.410224224,13.83507577,2
3.95712E+15,0.934270282,0.7524001,9.932471886,2
8.92095E+15,0.674219795,0.471361914,11.90078819,2
3.37922E+13,0.440873127,0.101924935,19.9584437,4
3.84786E+14,0.716356449,0.158391818,13.81508424,4
8.97965E+16,0.298434809,0.297883199,17.03160898,2
2.11512E+13,0.381616227,0.52022549,13.19417027,4
3.28352E+16,0.76566353,0.810620119,8.929355746,2
9.05637E+15,0.837802107,0.232242715,10.77595728,2
6.23612E+15,0.039036783,0.158996556,6.818234023,2
2.16928E+15,0.423963311,0.532035113,13.88713573,1
2.37255E+13,0.467310193,0.200652857,19.67968935,4
3.39115E+16,0.656526262,0.899956076,21.70125468,1
3.17393E+13,0.173720921,0.361541655,21.97778361,4
2.58572E+15,0.464197093,0.752053461,7.342653433,2
1.43725E+17,0.83795487,0.219990228,20.63055584,2
1.98601E+16,0.157012587,0.613175677,15.57544537,2
2.47087E+13,0.634981666,0.350772016,8.070746114,4
1.68288E+16,0.282253275,0.830410004,8.813004362,2
7.2748E+15,0.101623977,0.702437967,9.609262454,2
4.06134E+15,0.292758506,0.869843634,9.49747695,1
6.87571E+14,0.779104058,0.639635135,7.068385299,1
5.07281E+15,0.751973204,0.863012489,5.426127206,2
7.12186E+13,0.950746744,0.221858871,19.10444391,4
1.29846E+17,0.828643596,0.536057947,28.8623467,2
3.41729E+16,0.701562641,0.192554647,21.53629587,2
8.95475E+15,0.237658542,0.594616404,13.26211128,1
1.80292E+15,0.889979984,0.349990811,14.1291986,2
3.18598E+14,0.442909006,0.094443331,6.136977308,2
8.615E+16,0.636780637,0.487159307,23.58406662,2
4.31111E+15,0.96608783,0.479581861,5.925320334,2
2.56184E+14,0.57811552,0.625059367,6.794939993,1
1.7352E+15,0.114602982,0.705088706,26.3469017,1
7.54797E+16,0.02350185,0.237506261,12.87629884,2
2.13475E+13,0.834966604,0.908530944,31.1695498,3
1.43888E+17,0.299168339,0.577851244,18.07465855,2
2.30541E+13,0.940870884,0.999993287,57.41070877,1
8.72326E+16,0.029729708,0.206348346,11.36370165,2
3.74898E+15,0.206396275,0.337618864,10.18218515,2
3.39432E+16,0.093935911,0.782821838,21.76540514,1
5.53846E+13,0.488073576,0.668931408,23.82939676,4
8.03325E+16,0.783912986,0.604037528,20.19760788,2
9.11979E+15,0.854589476,0.867914197,10.59670368,2
2.20668E+13,0.367300151,0.801342909,5.214329031,1
5.829E+14,0.171149861,0.307293,11.42273703,3
8.62799E+15,0.838799239,0.692188962,12.55415453,1
8.03866E+16,0.556756352,0.781790206,21.42833249,2
3.71352E+13,0.078087707,0.394710575,14.23550921,4
2.96901E+15,0.406839761,0.689468965,40.70452199,3
9.39488E+14,0.532197818,0.797030815,25.45484318,1
2.784E+13,0.909677309,0.881419244,5.175894122,1
8.71736E+15,0.475752135,0.817594971,10.61943912,1
8.47158E+13,0.104074048,0.562453714,15.59554188,4
8.78529E+15,0.292507024,0.443033271,19.83868721,2
3.99724E+15,0.985710999,0.489489021,42.93910697,4
6.33257E+14,0.501233617,0.461711574,10.79826088,2
5.49977E+14,0.09440961,0.62181714,7.624701262,1
2.24647E+14,0.946409534,0.03855209,12.09960208,4
6.25506E+15,0.268228715,0.959117847,20.35765291,1
4.11515E+15,0.092794244,0.960539986,24.66244371,1
1.55455E+17,0.016260866,0.642385745,20.90052379,2
9.08958E+15,0.632302074,0.660646489,12.80730962,1
2.05095E+15,0.494472919,0.955549992,32.4173642,1
9.84087E+14,0.20711903,0.677150489,8.267718431,1
5.2905E+16,0.186707498,0.42549254,17.97852134,2
2.73061E+16,0.494349009,0.351633236,8.13722669,2
9.58271E+16,0.964531842,0.735695117,20.22638303,2
4.1827E+15,0.909101764,0.997613771,39.99914731,1
7.97496E+14,0.010375679,0.520274565,5.456829649,2
2.58743E+14,0.328825169,0.604686682,31.22076117,4
1.16773E+15,0.649748161,0.325223339,5.259781261,2
2.41191E+15,0.90307632,0.650525358,9.250268894,1
4.1409E+15,0.594071401,0.598287887,10.58956358,1
7.16847E+15,0.835714186,0.600982143,11.22400429,2
1.31059E+15,0.66679085,0.676944283,8.767470887,1
1.43911E+17,0.357763304,0.069237925,15.54956936,2
1.50227E+14,0.0457561,0.52203034,10.95553018,3
1.49377E+14,0.351254921,0.803090618,9.334821305,1
3.21496E+13,0.020454317,0.577937429,5.023309364,1
8.98176E+16,0.824098533,0.779811823,21.01560879,2
4.69501E+15,0.172397795,0.822099853,7.18105556,2
4.7994E+16,0.627579866,0.587482885,17.89697097,2
1.56864E+16,0.536732635,0.367262584,6.950103083,2
3.17333E+13,0.290006933,0.579826867,9.358599298,4
1.57182E+16,0.32816993,0.453596252,22.86087836,2
8.03183E+15,0.99039341,0.986673754,8.992247386,2
6.1283E+13,0.706030703,0.823432641,13.21154286,1
3.04289E+14,0.525329074,0.81731947,10.59425063,1
6.58871E+14,0.827854868,0.935249351,5.709515024,1
2.14273E+14,0.381045576,0.733380938,4.667517899,1
1.04369E+16,0.028677932,0.253402634,21.3801097,2
3.03387E+15,0.540545749,0.128747346,66.97357035,4
1.01414E+14,0.465270792,0.501507693,7.69973944,3
8.61282E+16,0.655169425,0.166915171,12.61008614,2
4.17831E+13,0.742374804,0.963395863,4.559473595,1
1.70443E+14,0.631574678,0.857916505,11.5467019,1
4.3418E+13,0.812259406,0.612212217,6.07011803,1
3.78468E+14,0.645319724,0.943270392,4.118887654,2
1.43036E+17,0.304786256,0.349577654,12.97047947,2
8.04237E+16,0.232961956,0.367190077,21.51342764,2
2.27062E+14,0.736489256,0.739090738,10.66383749,1
5.6832E+13,0.846854574,0.174404911,17.9432282,4
5.8188E+13,0.727110386,0.8737853,2.518383706,1
1.43059E+17,0.294564479,0.071893423,19.77858454,2
1.5565E+17,0.007235259,0.435444141,27.04567217,2
7.54394E+13,0.875008183,0.878166944,3.403797372,1
2.193E+15,0.676821103,0.583481095,17.99316846,1
8.62804E+13,0.791130541,0.298019043,4.932900896,2
8.50579E+13,0.764215322,0.911471043,17.53861119,1
9.08046E+13,0.106925142,0.185983647,11.44134033,4
7.87355E+13,0.030238739,0.460989738,11.29934864,4
2.62161E+13,0.086614576,0.994639114,10.32070971,1
2.60701E+16,0.180622738,0.282955992,39.11008816,2
4.07553E+14,0.847331968,0.481644995,8.878460076,2
8.63943E+16,0.562858023,0.246977727,18.66429542,2
1.91073E+14,0.608520501,0.772893424,6.306390812,1
1.30182E+16,0.854396959,0.131631997,18.48795264,2
4.80223E+16,0.233374522,0.783573625,17.37205996,2
6.15333E+14,0.34656095,0.849781229,36.40698781,1
2.39624E+13,0.46166264,0.237696225,19.84576785,4
8.72568E+16,0.643766382,0.505758514,19.6888148,2
1.73891E+13,0.983911842,0.531523327,12.53296705,4
4.68313E+16,0.552157291,0.775968697,20.56105661,2
8.65854E+16,0.294857049,0.08969101,25.81212019,2
6.02107E+13,0.832563729,0.984441649,12.0378844,1
2.09918E+13,0.92204498,0.548919712,7.776433213,4
1.57483E+16,0.200297508,0.731466838,10.88965419,2
1.55726E+17,0.83870408,0.72639147,31.94103578,2
2.07472E+15,0.472443914,0.526824638,5.598859164,2
2.60931E+16,0.16973426,0.864158652,11.42838097,2
3.17839E+14,0.219856262,0.222160601,2.47468659,2
2.73384E+16,0.92747113,0.526475339,10.82577072,2
9.00079E+14,0.209189559,0.453753846,29.66744053,4
8.9836E+16,0.981777196,0.194411429,16.58743466,2
1.51445E+15,0.61998781,0.333907919,13.56429868,2
2.64778E+15,0.811611622,0.5432621,13.41906568,1
1.43076E+17,0.359873793,0.141263383,23.96560496,2
7.0167E+13,0.968327515,0.583339039,2.11507736,2
9.58529E+16,0.647281844,0.964235825,22.92001404,2
1.29967E+17,0.056469839,0.31105293,20.47676848,2
2.10244E+13,0.787525524,0.353690438,18.74311745,4
9.58776E+16,0.738735554,0.471209362,12.36100263,2
1.91529E+14,0.773342023,0.523942254,14.59665234,4
8.1688E+15,0.666746493,0.289666654,9.03050951,2
1.46625E+14,0.77191571,0.407612678,2.810611072,2
5.39886E+15,0.670030338,0.508747485,16.49203454,1
4.57439E+14,0.473358519,0.65440206,16.14645793,1
9.93613E+13,0.879129158,0.172683878,15.14020693,4
2.47663E+15,0.531982923,0.388677429,7.083543585,2
6.77677E+13,0.212116097,0.237540209,16.88732802,4
6.32524E+15,0.608525513,0.638632454,9.015985864,2
5.11349E+13,0.878846357,0.587374932,20.97545656,4
1.29988E+17,0.085377099,0.995879453,30.23869822,1
9.11387E+15,0.845877447,0.494278368,10.85183522,2
3.3381E+14,0.529338973,0.606699071,9.442642022,1
8.81797E+15,0.319841041,0.188720738,9.402730458,2
4.81874E+15,0.264756543,0.83622595,6.491902949,2
4.47319E+13,0.452725962,0.762236307,7.080311597,1
8.11091E+14,0.425823,0.518247931,18.46616204,3
6.90452E+13,0.102803387,0.902616466,5.098940583,1
4.31574E+13,0.419004039,0.283821243,2.797522421,2
1.7099E+13,0.64503556,0.075978361,23.9107818,4
1.59765E+14,0.45147602,0.53804233,8.374470005,1
1.46406E+15,0.325296792,0.525519679,9.678258715,1
9.29196E+13,0.659403757,0.929567435,31.81647541,1
1.05797E+14,0.654449473,0.707259294,28.48456181,4
1.43146E+17,0.962268476,0.908776765,30.61952628,1
9.02873E+16,0.752958679,0.562419504,15.18009906,2
1.86692E+14,0.706426016,0.726016172,11.07009247,1
4.25757E+15,0.096004487,0.781589973,38.93563983,1
1.98848E+16,0.722239413,0.904480105,12.01067265,2
1.72431E+13,0.75498726,0.583178406,29.21863154,4
1.06565E+15,0.369588973,0.641743846,3.934660564,2
1.44237E+17,0.89010165,0.140188767,22.88795135,2
3.75318E+13,0.672150997,0.602890683,9.742971605,4
2.00482E+14,0.061369818,0.478731137,5.590698571,2
5.45249E+15,0.655714949,0.637280785,7.635372196,2
2.25693E+15,0.152655308,0.474148175,7.163811381,2
5.21357E+15,0.378829427,0.281892243,8.779113301,2
4.18748E+13,0.749276186,0.527690747,8.839605586,4
5.25544E+15,0.002779149,0.666497665,13.01937722,1
9.69265E+16,0.332458046,0.526688448,13.67708377,2
1.61045E+13,0.076593985,0.797071541,23.63412028,4
2.82385E+16,0.05308136,0.250375669,13.50134913,2
5.25718E+13,0.807160325,0.503563156,8.046401288,3
1.56074E+17,0.739068369,0.461144125,42.35223915,2
4.99156E+13,0.293688918,0.301352119,8.414382337,4
1.2889E+17,0.287759174,0.317030337,33.21574603,2
1.36918E+14,0.08346592,0.243421059,12.21340333,4
3.97414E+15,0.825138525,0.770566836,9.703264491,2
8.72742E+16,0.341689343,0.394839841,16.68959933,2
4.66438E+15,0.473390603,0.569667668,9.176695446,2
1.76368E+13,0.129758187,0.432229276,8.243214464,4
2.9668E+15,0.996757939,0.344811438,6.869168633,2
6.19257E+13,0.290757209,0.297686501,11.00713215,4
1.11632E+14,0.354551766,0.986821287,4.696887613,1
2.25909E+13,0.616301661,0.319000764,16.10783418,4
9.07924E+16,0.47920452,0.382464495,22.01650915,2
8.06245E+16,0.22630349,0.899549362,14.86085069,2
1.39492E+15,0.00619747,0.793056292,4.931902772,2
1.56124E+17,0.91961613,0.718963724,34.91321081,1
4.54435E+16,0.745678619,0.178892682,13.41907054,2
2.83894E+14,0.888390402,0.583424795,11.98318519,1
1.3613E+14,0.938766449,0.451783639,16.19739372,4
1.43254E+17,0.096370526,0.477903659,18.41720365,2
7.80239E+16,0.198870427,0.78011265,21.24799723,2
7.84488E+16,0.304186218,0.709534354,19.77430804,2
4.37031E+16,0.882030109,0.315716911,12.47405975,2
1.37456E+16,0.366772825,0.216476077,17.83431109,2
6.4013E+15,0.4730374,0.166526888,8.596347306,2
1.32117E+15,0.765297679,0.735634061,7.007159548,1
3.63324E+14,0.039401359,0.555993737,19.02401362,4
5.50293E+15,0.846408995,0.894942516,10.65816225,1
2.15041E+13,0.821890383,0.635191326,11.74146964,4
1.36319E+16,0.942579783,0.865676605,11.86750384,2
2.82625E+13,0.039650047,0.761214115,7.777391774,1
7.24772E+14,0.458514427,0.281517468,16.54458965,4
1.98949E+13,0.877640519,0.991464701,13.54921827,1
1.87415E+13,0.42780508,0.921251387,7.315040053,1
1.56378E+15,0.888173562,0.391641517,8.294457956,2
6.60469E+15,0.368564558,0.202823563,7.28630701,2
2.01746E+13,0.578154906,0.306067763,30.88926238,4
1.30063E+17,0.650498405,0.642313117,27.941179,2
1.01655E+16,0.318092487,0.392795426,8.087449279,2
6.868E+15,0.712563627,0.428304989,6.903031847,2
1.56217E+16,0.151633991,0.30054962,6.966135892,2
4.67243E+16,0.674777827,0.306874614,16.49154685,2
2.84377E+16,0.771717406,0.366434879,11.15405389,2
5.59699E+13,0.521507018,0.712031071,12.58240337,3
4.98069E+14,0.716594108,0.676293042,16.67859695,1
3.00792E+15,0.564511977,0.914924053,12.56461281,1
1.44447E+17,0.630903479,0.295067829,17.99303863,2
5.86372E+15,0.879401828,0.622089902,6.910649856,2
9.08091E+16,0.500050489,0.100987757,19.92583693,2
5.16842E+13,0.522312116,0.324896351,1.943486958,2
1.76588E+15,0.620624569,0.783590943,5.06621079,2
2.02402E+14,0.839415313,0.807198125,28.70518163,3
2.91392E+13,0.125205232,0.352240049,6.765041007,4
7.85545E+16,0.732254774,0.183915311,22.58182654,2
1.05086E+16,0.429568802,0.51714437,29.34226541,1
3.99111E+14,0.174684841,0.672918727,14.74684673,1
1.26694E+16,0.271399081,0.649418128,12.46019439,2
2.18178E+14,0.303862273,0.543692843,9.542665145,1
9.08258E+16,0.337180334,0.781188156,27.78964963,2
4.92279E+13,0.010627665,0.269831459,15.02934276,4
1.46872E+14,0.643407804,0.253375099,3.36470364,2
3.93127E+13,0.926790284,0.633232671,35.43895589,4
8.43796E+16,0.68261773,0.256333852,39.44063521,2
1.95046E+13,0.97826088,0.176709604,7.22722067,4
1.72436E+16,0.727556395,0.862768502,19.23926959,1
9.69426E+16,0.09491052,0.901509412,22.98669905,2
6.76238E+15,0.102164914,0.725184255,15.32734304,1
3.45296E+16,0.398455388,0.54030851,18.59441364,2
7.89349E+15,0.804895236,0.547465301,14.19667378,1
8.66136E+16,0.267577683,0.295398725,18.2490629,2
2.2503E+13,0.598007227,0.845464329,20.0924338,3
2.78381E+14,0.73634197,0.578868125,12.24643531,3
5.14403E+15,0.328519743,0.817013224,12.90450187,1
1.87779E+14,0.16309484,0.467803156,5.176546913,2
7.55011E+16,0.539809354,0.514850888,18.57646127,2
2.20867E+14,0.993460137,0.467957742,37.52181799,4
1.55347E+14,0.697301223,0.626424799,26.78420476,4
7.03735E+15,0.681086389,0.859938324,21.75237343,1
1.72421E+14,0.345024357,0.952642968,22.22003839,1
9.696E+16,0.391146503,0.1306202,17.52187334,2
1.40726E+14,0.866106738,0.325518844,20.73381463,4
6.39296E+14,0.151754176,0.944008784,34.76159397,1
1.56197E+17,0.738996638,0.381033185,26.30804798,2
1.28996E+17,0.676025624,0.288205054,21.11181997,2
3.19881E+15,0.33834685,0.620329995,11.20040508,1
4.70585E+14,0.853692062,0.768166613,9.17239706,1
1.56398E+17,0.736541961,0.34262393,16.59744868,2
9.59627E+13,0.402417412,0.788388949,10.22533711,1
1.16572E+16,0.708509004,0.534781629,7.320582122,2
3.31966E+13,0.880003197,0.945715894,16.95682345,1
9.83075E+16,0.877374439,0.105590813,18.43531074,2
1.48568E+15,0.401912558,0.496092481,8.428208551,2
1.30359E+17,0.381796814,0.072371263,24.96355001,2
4.2338E+13,0.015024092,0.919705221,3.38837269,1
5.09535E+14,0.11963327,0.822999001,24.13483335,1
4.80094E+14,0.501504102,0.657101315,3.433911385,2
5.59645E+15,0.095682951,0.771696734,6.93780712,2
2.0491E+14,0.153313915,0.857305761,7.412156647,1
4.80261E+13,0.371465434,0.429528767,9.853598656,4
5.50128E+13,0.378754236,0.975320467,33.43497504,1
5.6281E+15,0.1722727,0.590504711,27.33759801,1
7.85974E+16,0.965394252,0.70816987,22.80317564,2
